path	n_events	mean_inf_pct	median_inf_pct	match_avg_pct
long_content_30k_002/lc30k002_2731_gc3300_rp0.10_mr1.14E-4_ss200.fa	28	3.367	3.388	95.467
long_content_30k_002/lc30k002_2732_gc3300_rp0.15_mr1.14E-4_ss100.fa	16	4.758	4.968	94.210
long_content_30k_002/lc30k002_2733_gc3300_rp0.15_mr1.14E-4_ss200.fa	14	6.330	8.382	91.511
long_content_30k_002/lc30k002_2734_gc3300_rp0.07_mr1.14E-4_ss200.fa	30	5.565	4.826	93.349
long_content_30k_002/lc30k002_2735_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	4.058	3.810	93.416
long_content_30k_002/lc30k002_2736_gc3300_rp0.10_mr1.14E-4_ss100.fa	2	2.782	2.782	87.510
long_content_30k_002/lc30k002_2737_gc3300_rp0.05_mr1.14E-4_ss100.fa	30	3.939	2.461	90.986
long_content_30k_002/lc30k002_2738_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	7.081	6.508	93.565
long_content_30k_002/lc30k002_2739_gc3300_rp0.10_mr1.14E-4_ss200.fa	13	1.498	0.558	95.830
long_content_30k_002/lc30k002_273_gc3300_rp0.05_mr1.14E-4_ss100.fa	30	1.575	1.468	93.884
long_content_30k_002/lc30k002_2740_gc3300_rp0.15_mr1.14E-4_ss100.fa	13	5.126	5.341	94.149
long_content_30k_002/lc30k002_2741_gc3300_rp0.15_mr1.14E-4_ss200.fa	7	7.272	6.951	91.611
long_content_30k_002/lc30k002_2742_gc3300_rp0.07_mr1.14E-4_ss200.fa	20	8.062	8.238	93.818
long_content_30k_002/lc30k002_2743_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	7.784	7.944	92.283
long_content_30k_002/lc30k002_2744_gc3300_rp0.10_mr1.14E-4_ss100.fa	18	3.489	3.364	96.332
long_content_30k_002/lc30k002_2745_gc3300_rp0.05_mr1.14E-4_ss100.fa	13	2.933	2.943	95.496
long_content_30k_002/lc30k002_2746_gc3300_rp0.07_mr1.14E-4_ss100.fa	19	3.768	1.619	90.602
long_content_30k_002/lc30k002_2747_gc3300_rp0.10_mr1.14E-4_ss200.fa	6	2.985	3.213	95.837
long_content_30k_002/lc30k002_2748_gc3300_rp0.15_mr1.14E-4_ss100.fa	17	6.427	6.607	93.599
long_content_30k_002/lc30k002_2749_gc3300_rp0.15_mr1.14E-4_ss200.fa	28	4.805	4.740	95.588
long_content_30k_002/lc30k002_274_gc3300_rp0.07_mr1.14E-4_ss100.fa	10	3.605	3.829	94.800
long_content_30k_002/lc30k002_2750_gc3300_rp0.07_mr1.14E-4_ss200.fa	21	2.693	2.589	92.254
long_content_30k_002/lc30k002_2751_gc3300_rp0.05_mr1.14E-4_ss200.fa	22	3.268	3.427	95.625
long_content_30k_002/lc30k002_2752_gc3300_rp0.10_mr1.14E-4_ss100.fa	10	2.822	2.569	95.118
long_content_30k_002/lc30k002_2753_gc3300_rp0.05_mr1.14E-4_ss100.fa	23	5.623	6.315	92.315
long_content_30k_002/lc30k002_2754_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	5.017	4.252	92.990
long_content_30k_002/lc30k002_2755_gc3300_rp0.10_mr1.14E-4_ss200.fa	13	3.721	5.375	93.786
long_content_30k_002/lc30k002_2756_gc3300_rp0.15_mr1.14E-4_ss100.fa	14	3.761	3.895	95.559
long_content_30k_002/lc30k002_2757_gc3300_rp0.15_mr1.14E-4_ss200.fa	24	4.820	2.746	92.931
long_content_30k_002/lc30k002_2758_gc3300_rp0.07_mr1.14E-4_ss200.fa	29	2.992	3.933	96.072
long_content_30k_002/lc30k002_2759_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	2.497	1.943	95.840
long_content_30k_002/lc30k002_275_gc3300_rp0.10_mr1.14E-4_ss200.fa	30	7.297	9.996	92.232
long_content_30k_002/lc30k002_2760_gc3300_rp0.10_mr1.14E-4_ss100.fa	15	2.494	2.399	90.078
long_content_30k_002/lc30k002_2761_gc3300_rp0.05_mr1.14E-4_ss100.fa	13	3.695	3.962	97.027
long_content_30k_002/lc30k002_2762_gc3300_rp0.07_mr1.14E-4_ss100.fa	27	6.825	7.017	93.549
long_content_30k_002/lc30k002_2763_gc3300_rp0.10_mr1.14E-4_ss200.fa	8	5.608	4.301	91.107
long_content_30k_002/lc30k002_2764_gc3300_rp0.15_mr1.14E-4_ss100.fa	18	6.188	7.261	93.685
long_content_30k_002/lc30k002_2765_gc3300_rp0.15_mr1.14E-4_ss200.fa	10	9.114	9.689	92.439
long_content_30k_002/lc30k002_2766_gc3300_rp0.07_mr1.14E-4_ss200.fa	16	4.699	3.410	91.350
long_content_30k_002/lc30k002_2767_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	4.452	5.424	94.876
long_content_30k_002/lc30k002_2768_gc3300_rp0.10_mr1.14E-4_ss100.fa	24	3.057	3.241	97.115
long_content_30k_002/lc30k002_2769_gc3300_rp0.05_mr1.14E-4_ss100.fa	20	5.175	2.154	91.226
long_content_30k_002/lc30k002_276_gc3300_rp0.15_mr1.14E-4_ss100.fa	13	6.660	8.711	93.042
long_content_30k_002/lc30k002_2770_gc3300_rp0.07_mr1.14E-4_ss100.fa	23	7.769	10.667	91.312
long_content_30k_002/lc30k002_2771_gc3300_rp0.10_mr1.14E-4_ss200.fa	30	5.293	5.062	94.736
long_content_30k_002/lc30k002_2772_gc3300_rp0.15_mr1.14E-4_ss100.fa	19	7.501	8.033	90.587
long_content_30k_002/lc30k002_2773_gc3300_rp0.15_mr1.14E-4_ss200.fa	5	4.123	4.401	95.170
long_content_30k_002/lc30k002_2774_gc3300_rp0.07_mr1.14E-4_ss200.fa	15	4.011	4.173	94.770
long_content_30k_002/lc30k002_2775_gc3300_rp0.05_mr1.14E-4_ss200.fa	28	2.666	2.629	95.044
long_content_30k_002/lc30k002_2776_gc3300_rp0.10_mr1.14E-4_ss100.fa	11	6.499	7.061	93.437
long_content_30k_002/lc30k002_2777_gc3300_rp0.05_mr1.14E-4_ss100.fa	0	0.000	0.000	0.000
long_content_30k_002/lc30k002_2778_gc3300_rp0.07_mr1.14E-4_ss100.fa	27	6.393	5.644	92.352
long_content_30k_002/lc30k002_2779_gc3300_rp0.10_mr1.14E-4_ss200.fa	14	6.609	8.034	91.858
long_content_30k_002/lc30k002_277_gc3300_rp0.15_mr1.14E-4_ss200.fa	7	4.439	5.998	93.892
long_content_30k_002/lc30k002_2780_gc3300_rp0.15_mr1.14E-4_ss100.fa	10	6.877	6.739	91.639
long_content_30k_002/lc30k002_2781_gc3300_rp0.15_mr1.14E-4_ss200.fa	17	2.680	2.183	96.981
long_content_30k_002/lc30k002_2782_gc3300_rp0.07_mr1.14E-4_ss200.fa	25	6.638	6.618	93.143
long_content_30k_002/lc30k002_2783_gc3300_rp0.05_mr1.14E-4_ss200.fa	20	3.924	4.639	93.194
long_content_30k_002/lc30k002_2784_gc3300_rp0.10_mr1.14E-4_ss100.fa	9	3.238	3.416	95.369
long_content_30k_002/lc30k002_2785_gc3300_rp0.05_mr1.14E-4_ss100.fa	13	7.163	6.924	93.113
long_content_30k_002/lc30k002_2786_gc3300_rp0.07_mr1.14E-4_ss100.fa	21	5.861	6.926	93.677
long_content_30k_002/lc30k002_2787_gc3300_rp0.10_mr1.14E-4_ss200.fa	14	4.172	3.093	94.556
long_content_30k_002/lc30k002_2788_gc3300_rp0.15_mr1.14E-4_ss100.fa	6	8.999	9.351	90.998
long_content_30k_002/lc30k002_2789_gc3300_rp0.15_mr1.14E-4_ss200.fa	16	3.318	3.594	94.621
long_content_30k_002/lc30k002_278_gc3300_rp0.07_mr1.14E-4_ss200.fa	15	3.325	3.785	95.655
long_content_30k_002/lc30k002_2790_gc3300_rp0.07_mr1.14E-4_ss200.fa	30	5.974	6.879	93.924
long_content_30k_002/lc30k002_2791_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	5.428	6.000	94.339
long_content_30k_002/lc30k002_2792_gc3300_rp0.10_mr1.14E-4_ss100.fa	11	6.737	8.695	92.424
long_content_30k_002/lc30k002_2793_gc3300_rp0.05_mr1.14E-4_ss100.fa	27	5.748	4.742	92.819
long_content_30k_002/lc30k002_2794_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	4.662	4.625	95.015
long_content_30k_002/lc30k002_2795_gc3300_rp0.10_mr1.14E-4_ss200.fa	11	2.476	2.691	96.406
long_content_30k_002/lc30k002_2796_gc3300_rp0.15_mr1.14E-4_ss100.fa	12	3.883	3.433	95.234
long_content_30k_002/lc30k002_2797_gc3300_rp0.15_mr1.14E-4_ss200.fa	11	3.369	2.450	94.615
long_content_30k_002/lc30k002_2798_gc3300_rp0.07_mr1.14E-4_ss200.fa	21	7.894	8.773	92.022
long_content_30k_002/lc30k002_2799_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	7.890	8.379	93.134
long_content_30k_002/lc30k002_279_gc3300_rp0.05_mr1.14E-4_ss200.fa	25	3.792	3.932	95.367
long_content_30k_002/lc30k002_2800_gc3300_rp0.10_mr1.14E-4_ss100.fa	30	5.048	6.132	95.154
long_content_30k_002/lc30k002_2801_gc3300_rp0.05_mr1.14E-4_ss100.fa	22	5.131	5.143	94.813
long_content_30k_002/lc30k002_2802_gc3300_rp0.07_mr1.14E-4_ss100.fa	25	5.322	4.407	92.007
long_content_30k_002/lc30k002_2803_gc3300_rp0.10_mr1.14E-4_ss200.fa	15	3.876	3.932	94.186
long_content_30k_002/lc30k002_2804_gc3300_rp0.15_mr1.14E-4_ss100.fa	12	2.803	2.745	95.365
long_content_30k_002/lc30k002_2805_gc3300_rp0.15_mr1.14E-4_ss200.fa	30	3.447	3.676	95.175
long_content_30k_002/lc30k002_2806_gc3300_rp0.07_mr1.14E-4_ss200.fa	11	3.210	3.260	92.653
long_content_30k_002/lc30k002_2807_gc3300_rp0.05_mr1.14E-4_ss200.fa	22	3.922	3.061	93.916
long_content_30k_002/lc30k002_2808_gc3300_rp0.10_mr1.14E-4_ss100.fa	5	5.574	8.435	91.945
long_content_30k_002/lc30k002_2809_gc3300_rp0.05_mr1.14E-4_ss100.fa	29	2.954	1.808	91.569
long_content_30k_002/lc30k002_280_gc3300_rp0.10_mr1.14E-4_ss100.fa	30	2.903	2.803	96.692
long_content_30k_002/lc30k002_2810_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	6.755	6.373	94.641
long_content_30k_002/lc30k002_2811_gc3300_rp0.10_mr1.14E-4_ss200.fa	11	4.522	3.094	91.763
long_content_30k_002/lc30k002_2812_gc3300_rp0.15_mr1.14E-4_ss100.fa	7	3.046	3.485	94.967
long_content_30k_002/lc30k002_2813_gc3300_rp0.15_mr1.14E-4_ss200.fa	30	3.743	2.182	95.456
long_content_30k_002/lc30k002_2814_gc3300_rp0.07_mr1.14E-4_ss200.fa	20	5.524	6.454	94.930
long_content_30k_002/lc30k002_2815_gc3300_rp0.05_mr1.14E-4_ss200.fa	21	7.123	6.628	92.614
long_content_30k_002/lc30k002_2816_gc3300_rp0.10_mr1.14E-4_ss100.fa	19	3.548	3.528	95.169
long_content_30k_002/lc30k002_2817_gc3300_rp0.05_mr1.14E-4_ss100.fa	19	12.169	15.569	88.210
long_content_30k_002/lc30k002_2818_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	4.224	4.253	95.561
long_content_30k_002/lc30k002_2819_gc3300_rp0.10_mr1.14E-4_ss200.fa	21	4.774	4.691	92.884
long_content_30k_002/lc30k002_281_gc3300_rp0.05_mr1.14E-4_ss100.fa	20	10.683	10.708	89.001
long_content_30k_002/lc30k002_2820_gc3300_rp0.15_mr1.14E-4_ss100.fa	14	6.515	6.158	93.011
long_content_30k_002/lc30k002_2821_gc3300_rp0.15_mr1.14E-4_ss200.fa	8	6.936	7.014	90.982
long_content_30k_002/lc30k002_2822_gc3300_rp0.07_mr1.14E-4_ss200.fa	12	9.516	10.557	92.252
long_content_30k_002/lc30k002_2823_gc3300_rp0.05_mr1.14E-4_ss200.fa	18	3.673	3.425	89.164
long_content_30k_002/lc30k002_2824_gc3300_rp0.10_mr1.14E-4_ss100.fa	27	4.497	4.354	95.289
long_content_30k_002/lc30k002_2825_gc3300_rp0.05_mr1.14E-4_ss100.fa	5	3.392	1.418	92.528
long_content_30k_002/lc30k002_2826_gc3300_rp0.07_mr1.14E-4_ss100.fa	16	4.289	3.705	92.876
long_content_30k_002/lc30k002_2827_gc3300_rp0.10_mr1.14E-4_ss200.fa	13	1.934	1.058	94.242
long_content_30k_002/lc30k002_2828_gc3300_rp0.15_mr1.14E-4_ss100.fa	18	6.027	6.048	93.016
long_content_30k_002/lc30k002_2829_gc3300_rp0.15_mr1.14E-4_ss200.fa	13	4.466	4.806	94.261
long_content_30k_002/lc30k002_282_gc3300_rp0.07_mr1.14E-4_ss100.fa	13	5.705	6.168	94.788
long_content_30k_002/lc30k002_2830_gc3300_rp0.07_mr1.14E-4_ss200.fa	8	11.016	11.039	92.265
long_content_30k_002/lc30k002_2831_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	5.514	5.747	88.520
long_content_30k_002/lc30k002_2832_gc3300_rp0.10_mr1.14E-4_ss100.fa	23	4.708	5.865	94.118
long_content_30k_002/lc30k002_2833_gc3300_rp0.05_mr1.14E-4_ss100.fa	28	5.482	5.517	91.373
long_content_30k_002/lc30k002_2834_gc3300_rp0.07_mr1.14E-4_ss100.fa	23	2.566	3.190	97.059
long_content_30k_002/lc30k002_2835_gc3300_rp0.10_mr1.14E-4_ss200.fa	17	5.729	7.842	93.235
long_content_30k_002/lc30k002_2836_gc3300_rp0.15_mr1.14E-4_ss100.fa	12	13.636	13.797	91.301
long_content_30k_002/lc30k002_2837_gc3300_rp0.15_mr1.14E-4_ss200.fa	11	3.877	3.688	95.340
long_content_30k_002/lc30k002_2838_gc3300_rp0.07_mr1.14E-4_ss200.fa	18	4.821	4.701	93.189
long_content_30k_002/lc30k002_2839_gc3300_rp0.05_mr1.14E-4_ss200.fa	1	0.572	0.572	95.241
long_content_30k_002/lc30k002_283_gc3300_rp0.10_mr1.14E-4_ss200.fa	6	7.046	6.972	93.696
long_content_30k_002/lc30k002_2840_gc3300_rp0.10_mr1.14E-4_ss100.fa	11	2.812	0.930	92.625
long_content_30k_002/lc30k002_2841_gc3300_rp0.05_mr1.14E-4_ss100.fa	2	5.365	5.365	94.639
long_content_30k_002/lc30k002_2842_gc3300_rp0.07_mr1.14E-4_ss100.fa	8	3.554	2.637	93.816
long_content_30k_002/lc30k002_2843_gc3300_rp0.10_mr1.14E-4_ss200.fa	27	3.189	3.221	96.303
long_content_30k_002/lc30k002_2844_gc3300_rp0.15_mr1.14E-4_ss100.fa	20	9.256	9.502	92.022
long_content_30k_002/lc30k002_2845_gc3300_rp0.15_mr1.14E-4_ss200.fa	23	4.887	5.643	94.992
long_content_30k_002/lc30k002_2846_gc3300_rp0.07_mr1.14E-4_ss200.fa	28	3.635	2.629	95.282
long_content_30k_002/lc30k002_2847_gc3300_rp0.05_mr1.14E-4_ss200.fa	20	4.798	1.482	94.109
long_content_30k_002/lc30k002_2848_gc3300_rp0.10_mr1.14E-4_ss100.fa	13	5.229	2.916	92.525
long_content_30k_002/lc30k002_2849_gc3300_rp0.05_mr1.14E-4_ss100.fa	29	1.852	0.756	96.450
long_content_30k_002/lc30k002_284_gc3300_rp0.15_mr1.14E-4_ss100.fa	5	2.415	2.344	92.958
long_content_30k_002/lc30k002_2850_gc3300_rp0.07_mr1.14E-4_ss100.fa	19	5.246	5.481	94.445
long_content_30k_002/lc30k002_2851_gc3300_rp0.10_mr1.14E-4_ss200.fa	17	5.008	3.571	90.055
long_content_30k_002/lc30k002_2852_gc3300_rp0.15_mr1.14E-4_ss100.fa	26	6.973	6.582	92.127
long_content_30k_002/lc30k002_2853_gc3300_rp0.15_mr1.14E-4_ss200.fa	17	6.006	6.052	93.168
long_content_30k_002/lc30k002_2854_gc3300_rp0.07_mr1.14E-4_ss200.fa	28	7.619	8.567	92.828
long_content_30k_002/lc30k002_2855_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	4.008	3.811	94.866
long_content_30k_002/lc30k002_2856_gc3300_rp0.10_mr1.14E-4_ss100.fa	4	8.308	8.048	92.892
long_content_30k_002/lc30k002_2857_gc3300_rp0.05_mr1.14E-4_ss100.fa	30	8.209	8.575	91.518
long_content_30k_002/lc30k002_2858_gc3300_rp0.07_mr1.14E-4_ss100.fa	24	4.397	5.016	96.341
long_content_30k_002/lc30k002_2859_gc3300_rp0.10_mr1.14E-4_ss200.fa	5	8.702	8.752	92.927
long_content_30k_002/lc30k002_285_gc3300_rp0.15_mr1.14E-4_ss200.fa	14	3.809	2.809	94.151
long_content_30k_002/lc30k002_2860_gc3300_rp0.15_mr1.14E-4_ss100.fa	18	3.939	4.096	94.634
long_content_30k_002/lc30k002_2861_gc3300_rp0.15_mr1.14E-4_ss200.fa	8	9.817	10.040	91.279
long_content_30k_002/lc30k002_2862_gc3300_rp0.07_mr1.14E-4_ss200.fa	30	8.965	9.482	91.978
long_content_30k_002/lc30k002_2863_gc3300_rp0.05_mr1.14E-4_ss200.fa	21	5.438	5.392	92.374
long_content_30k_002/lc30k002_2864_gc3300_rp0.10_mr1.14E-4_ss100.fa	28	11.689	13.718	90.266
long_content_30k_002/lc30k002_2865_gc3300_rp0.05_mr1.14E-4_ss100.fa	21	7.985	9.434	89.995
long_content_30k_002/lc30k002_2866_gc3300_rp0.07_mr1.14E-4_ss100.fa	15	8.214	8.558	94.471
long_content_30k_002/lc30k002_2867_gc3300_rp0.10_mr1.14E-4_ss200.fa	12	7.104	7.871	92.902
long_content_30k_002/lc30k002_2868_gc3300_rp0.15_mr1.14E-4_ss100.fa	7	9.126	9.256	92.747
long_content_30k_002/lc30k002_2869_gc3300_rp0.15_mr1.14E-4_ss200.fa	23	2.494	2.595	97.136
long_content_30k_002/lc30k002_286_gc3300_rp0.07_mr1.14E-4_ss200.fa	6	1.905	1.863	95.848
long_content_30k_002/lc30k002_2870_gc3300_rp0.07_mr1.14E-4_ss200.fa	14	4.297	5.258	94.972
long_content_30k_002/lc30k002_2871_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	2.559	3.085	95.294
long_content_30k_002/lc30k002_2872_gc3300_rp0.10_mr1.14E-4_ss100.fa	22	6.024	2.600	93.200
long_content_30k_002/lc30k002_2873_gc3300_rp0.05_mr1.14E-4_ss100.fa	9	3.408	1.999	91.785
long_content_30k_002/lc30k002_2874_gc3300_rp0.07_mr1.14E-4_ss100.fa	18	4.701	5.570	94.397
long_content_30k_002/lc30k002_2875_gc3300_rp0.10_mr1.14E-4_ss200.fa	25	5.222	6.136	95.230
long_content_30k_002/lc30k002_2876_gc3300_rp0.15_mr1.14E-4_ss100.fa	11	6.905	8.088	92.889
long_content_30k_002/lc30k002_2877_gc3300_rp0.15_mr1.14E-4_ss200.fa	7	4.151	4.562	95.559
long_content_30k_002/lc30k002_2878_gc3300_rp0.07_mr1.14E-4_ss200.fa	30	4.290	4.525	94.189
long_content_30k_002/lc30k002_2879_gc3300_rp0.05_mr1.14E-4_ss200.fa	10	6.623	6.406	92.580
long_content_30k_002/lc30k002_287_gc3300_rp0.05_mr1.14E-4_ss200.fa	14	8.536	9.604	93.018
long_content_30k_002/lc30k002_2880_gc3300_rp0.10_mr1.14E-4_ss100.fa	2	6.612	6.612	93.804
long_content_30k_002/lc30k002_2881_gc3300_rp0.05_mr1.14E-4_ss100.fa	30	4.917	3.806	91.662
long_content_30k_002/lc30k002_2882_gc3300_rp0.07_mr1.14E-4_ss100.fa	27	4.325	4.327	94.365
long_content_30k_002/lc30k002_2883_gc3300_rp0.10_mr1.14E-4_ss200.fa	21	9.664	10.921	91.231
long_content_30k_002/lc30k002_2884_gc3300_rp0.15_mr1.14E-4_ss100.fa	19	6.871	6.451	90.302
long_content_30k_002/lc30k002_2885_gc3300_rp0.15_mr1.14E-4_ss200.fa	4	3.533	3.882	95.217
long_content_30k_002/lc30k002_2886_gc3300_rp0.07_mr1.14E-4_ss200.fa	24	5.021	5.028	95.262
long_content_30k_002/lc30k002_2887_gc3300_rp0.05_mr1.14E-4_ss200.fa	18	6.195	3.686	89.062
long_content_30k_002/lc30k002_2888_gc3300_rp0.10_mr1.14E-4_ss100.fa	30	6.769	6.978	92.579
long_content_30k_002/lc30k002_2889_gc3300_rp0.05_mr1.14E-4_ss100.fa	30	2.590	2.068	93.929
long_content_30k_002/lc30k002_288_gc3300_rp0.10_mr1.14E-4_ss100.fa	14	6.659	7.597	93.062
long_content_30k_002/lc30k002_2890_gc3300_rp0.07_mr1.14E-4_ss100.fa	26	2.018	1.823	97.766
long_content_30k_002/lc30k002_2891_gc3300_rp0.10_mr1.14E-4_ss200.fa	16	5.459	7.045	94.276
long_content_30k_002/lc30k002_2892_gc3300_rp0.15_mr1.14E-4_ss100.fa	18	4.130	4.583	95.792
long_content_30k_002/lc30k002_2893_gc3300_rp0.15_mr1.14E-4_ss200.fa	22	2.567	2.417	96.369
long_content_30k_002/lc30k002_2894_gc3300_rp0.07_mr1.14E-4_ss200.fa	10	8.811	8.648	92.709
long_content_30k_002/lc30k002_2895_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	5.253	4.820	94.744
long_content_30k_002/lc30k002_2896_gc3300_rp0.10_mr1.14E-4_ss100.fa	30	3.752	4.297	96.112
long_content_30k_002/lc30k002_2897_gc3300_rp0.05_mr1.14E-4_ss100.fa	27	6.151	6.824	91.614
long_content_30k_002/lc30k002_2898_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	6.150	6.170	93.987
long_content_30k_002/lc30k002_2899_gc3300_rp0.10_mr1.14E-4_ss200.fa	15	7.835	8.394	90.265
long_content_30k_002/lc30k002_289_gc3300_rp0.05_mr1.14E-4_ss100.fa	14	2.834	2.685	91.002
long_content_30k_002/lc30k002_2900_gc3300_rp0.15_mr1.14E-4_ss100.fa	13	7.281	8.397	93.282
long_content_30k_002/lc30k002_2901_gc3300_rp0.15_mr1.14E-4_ss200.fa	13	4.794	5.033	94.744
long_content_30k_002/lc30k002_2902_gc3300_rp0.07_mr1.14E-4_ss200.fa	29	2.507	2.629	96.879
long_content_30k_002/lc30k002_2903_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	5.481	5.957	95.356
long_content_30k_002/lc30k002_2904_gc3300_rp0.10_mr1.14E-4_ss100.fa	26	2.053	2.097	97.344
long_content_30k_002/lc30k002_2905_gc3300_rp0.05_mr1.14E-4_ss100.fa	10	8.142	10.386	93.749
long_content_30k_002/lc30k002_2906_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	4.115	4.259	95.394
long_content_30k_002/lc30k002_2907_gc3300_rp0.10_mr1.14E-4_ss200.fa	27	6.573	7.664	93.994
long_content_30k_002/lc30k002_2908_gc3300_rp0.15_mr1.14E-4_ss100.fa	13	5.666	3.992	91.256
long_content_30k_002/lc30k002_2909_gc3300_rp0.15_mr1.14E-4_ss200.fa	17	7.227	7.819	92.138
long_content_30k_002/lc30k002_290_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	3.436	3.315	96.041
long_content_30k_002/lc30k002_2910_gc3300_rp0.07_mr1.14E-4_ss200.fa	29	2.853	0.732	92.367
long_content_30k_002/lc30k002_2911_gc3300_rp0.05_mr1.14E-4_ss200.fa	22	3.632	4.381	94.152
long_content_30k_002/lc30k002_2912_gc3300_rp0.10_mr1.14E-4_ss100.fa	11	3.928	2.168	89.658
long_content_30k_002/lc30k002_2913_gc3300_rp0.05_mr1.14E-4_ss100.fa	21	3.634	3.721	91.575
long_content_30k_002/lc30k002_2914_gc3300_rp0.07_mr1.14E-4_ss100.fa	28	4.237	4.420	95.647
long_content_30k_002/lc30k002_2915_gc3300_rp0.10_mr1.14E-4_ss200.fa	29	5.606	6.460	93.041
long_content_30k_002/lc30k002_2916_gc3300_rp0.15_mr1.14E-4_ss100.fa	13	6.533	8.523	92.347
long_content_30k_002/lc30k002_2917_gc3300_rp0.15_mr1.14E-4_ss200.fa	6	6.703	8.647	92.080
long_content_30k_002/lc30k002_2918_gc3300_rp0.07_mr1.14E-4_ss200.fa	21	5.119	4.662	93.377
long_content_30k_002/lc30k002_2919_gc3300_rp0.05_mr1.14E-4_ss200.fa	15	3.244	3.140	93.410
long_content_30k_002/lc30k002_291_gc3300_rp0.10_mr1.14E-4_ss200.fa	10	3.387	1.496	94.606
long_content_30k_002/lc30k002_2920_gc3300_rp0.10_mr1.14E-4_ss100.fa	12	6.683	5.980	91.938
long_content_30k_002/lc30k002_2921_gc3300_rp0.05_mr1.14E-4_ss100.fa	25	4.158	3.687	95.220
long_content_30k_002/lc30k002_2922_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	5.562	5.515	93.875
long_content_30k_002/lc30k002_2923_gc3300_rp0.10_mr1.14E-4_ss200.fa	15	4.106	4.227	95.542
long_content_30k_002/lc30k002_2924_gc3300_rp0.15_mr1.14E-4_ss100.fa	25	3.205	3.619	95.837
long_content_30k_002/lc30k002_2925_gc3300_rp0.15_mr1.14E-4_ss200.fa	16	11.248	11.417	91.367
long_content_30k_002/lc30k002_2926_gc3300_rp0.07_mr1.14E-4_ss200.fa	20	5.382	4.249	94.541
long_content_30k_002/lc30k002_2927_gc3300_rp0.05_mr1.14E-4_ss200.fa	8	2.069	2.037	97.039
long_content_30k_002/lc30k002_2928_gc3300_rp0.10_mr1.14E-4_ss100.fa	21	4.236	3.595	93.171
long_content_30k_002/lc30k002_2929_gc3300_rp0.05_mr1.14E-4_ss100.fa	18	3.806	3.270	89.501
long_content_30k_002/lc30k002_292_gc3300_rp0.15_mr1.14E-4_ss100.fa	22	4.753	4.513	95.179
long_content_30k_002/lc30k002_2930_gc3300_rp0.07_mr1.14E-4_ss100.fa	18	9.648	11.256	92.576
long_content_30k_002/lc30k002_2931_gc3300_rp0.10_mr1.14E-4_ss200.fa	25	5.108	1.267	91.647
long_content_30k_002/lc30k002_2932_gc3300_rp0.15_mr1.14E-4_ss100.fa	8	4.020	1.346	93.250
long_content_30k_002/lc30k002_2933_gc3300_rp0.15_mr1.14E-4_ss200.fa	9	3.896	4.020	94.256
long_content_30k_002/lc30k002_2934_gc3300_rp0.07_mr1.14E-4_ss200.fa	22	4.500	3.237	93.324
long_content_30k_002/lc30k002_2935_gc3300_rp0.05_mr1.14E-4_ss200.fa	25	3.822	3.123	94.740
long_content_30k_002/lc30k002_2936_gc3300_rp0.10_mr1.14E-4_ss100.fa	17	5.787	7.365	92.316
long_content_30k_002/lc30k002_2937_gc3300_rp0.05_mr1.14E-4_ss100.fa	16	6.703	6.246	92.090
long_content_30k_002/lc30k002_2938_gc3300_rp0.07_mr1.14E-4_ss100.fa	30	4.306	4.058	95.148
long_content_30k_002/lc30k002_2939_gc3300_rp0.10_mr1.14E-4_ss200.fa	30	2.853	1.721	92.784
long_content_30k_002/lc30k002_293_gc3300_rp0.15_mr1.14E-4_ss200.fa	15	6.321	7.090	93.967
long_content_30k_002/lc30k002_2940_gc3300_rp0.15_mr1.14E-4_ss100.fa	3	4.103	4.061	94.686
long_content_30k_002/lc30k002_2941_gc3300_rp0.15_mr1.14E-4_ss200.fa	24	6.312	5.988	93.554
long_content_30k_002/lc30k002_2942_gc3300_rp0.07_mr1.14E-4_ss200.fa	26	10.267	11.175	90.428
long_content_30k_002/lc30k002_2943_gc3300_rp0.05_mr1.14E-4_ss200.fa	30	7.103	7.863	94.311
long_content_30k_002/lc30k002_2944_gc3300_rp0.10_mr1.14E-4_ss100.fa	11	4.128	2.875	93.101
long_content_30k_002/lc30k002_2945_gc3300_rp0.05_mr1.14E-4_ss100.fa	19	5.346	3.367	90.681
long_content_30k_002/lc30k002_2946_gc3300_rp0.07_mr1.14E-4_ss100.fa	2	2.464	2.464	97.264
